0 6.82026542728003 0 0 0 7.43401946597497 8.72632807283581 1.50626409804707 2.22678478126885 6.39523419388902 8.06100402280468 0 0 2.86715193614224 0 2.02023545285094 0 4.41639785781754 0 24.4226940055574 4.26723728777347 0 0 0 0 0 0 0 0 0 0 0 0 0 2.09689940301225 1.78385331414519 0 0 0 0 0 0 0 1.63043080660045 2.478815845636 0
6.82026542728003 0 0 0 0 7.63880059096408 12.6918272889541 1.62365648713822 2.53909082127688 4.86490150461694 18.735006304004 0 0 5.48056443278194 2.43355786681311 1.69643109599921 0 3.98052571234996 0 0 4.26094642560841 0 0 0 2.05021193991987 0 0 1.87917977478376 0 0 0 0 0 0 0 2.22062460716084 0 1.91124680133359 0 0 0 1.6173118448684 0 0 4.93561235106243 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8396392096543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3.43793646875788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.45094792864474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.43401946597497 7.63880059096408 0 3.43793646875788 0 0 0 1.73131571690165 0 5.67984267204206 0 0 0 5.11370713545438 0 1.64707594342914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.0367654356119 0
8.72632807283581 12.6918272889541 0 0 0 0 0 0 0 2.84923256399387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.54122213979394 0
1.50626409804707 1.62365648713822 0 0 0 1.73131571690165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.22678478126885 2.53909082127688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.97243918248193 0 0 0 0 0 0 0 0 1.96616341854642 0
6.39523419388902 4.86490150461694 0 0 0 5.67984267204206 2.84923256399387 0 0 0 8.97134642175737 0 0 4.11144131741673 0 2.26799219291708 0 0 0 0 0 0 0 1.58396856417053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15363255247527 2.76130786426174 0
8.06100402280468 18.735006304004 0 0 0 0 0 0 0 8.97134642175737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
