0 5.68596385728875 0 0 0 4.25631475929753 5.0205622317038 1.57504792138535 2.59290307232728 6.28798770908819 3.52565900288792 0 0 1.76971892340187 0 1.74576103606535 0 3.13023541091407 0 4.67634196529871 3.2831640895379 3.14531394491506 0 0 0 0 0 0 2.99822387394287 0 0 0 0 0 1.52730224996554 1.89222002479349 1.51271687945697 0 0 0 0 0 0 0 2.20152968531133 0
5.68596385728875 0 0 0 0 2.83634879805183 7.38573954650458 1.57549618230222 2.44420408797307 3.8158984925174 4.6277487116866 0 0 2.2807660790384 0 0 0 3.62375200673116 0 2.13517106646881 3.04957510538569 2.08495676561624 0 0 0 0 0 0 3.15342533018078 0 0 0 0 0 0 1.73071998850057 1.50984493365211 0 0 0 0 0 0 0 3.49340377338874 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.07893023494491 0 0 0 0 0 1.84759688739815 0 0 0 0 1.55007411238627 0 0 0 0 0 0 0 0 1.61847861363655 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75922274314656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.25631475929753 2.83634879805183 0 0 0 0 2.46927291939658 0 0 3.83088218754116 1.78693564118689 0 0 1.97698468526196 0 0 0 2.89546942484867 0 3.31404422850014 1.72136853456869 2.95296233908019 0 0 0 0 0 0 1.6395044830821 1.57662918370972 0 1.54460808572098 1.51203094912327 0 1.83949106725716 0 1.61349259662732 0 0 0 0 0 0 0 1.57071939892192 0
5.0205622317038 7.38573954650458 0 0 0 2.46927291939658 0 0 3.66371376275097 2.53822872001244 1.62233148901939 0 0 0 0 1.8637291951472 0 2.33361672988893 0 3.37027440205542 0 5.90445381106421 0 0 0 0 0 0 5.29036770915039 0 0 0 0 0 0 1.51160025424516 0 0 0 0 0 0 0 0 3.65803901510691 0
1.57504792138535 1.57549618230222 0 0 0 0 0 0 1.81403075861697 0 2.00417096414168 1.53880804168044 0 1.84136191222242 0 1.59482996704848 0 1.68791502066932 0 1.96413981734555 0 1.9420290870268 0 0 0 0 0 0 2.402622122116 0 0 1.77651308899357 0 0 1.78843802838943 0 0 0 0 0 0 0 0 0 0 0
2.59290307232728 2.44420408797307 0 0 0 0 3.66371376275097 1.81403075861697 0 2.0977347518918 2.26248581882134 0 0 1.53016318125416 0 0 0 1.63199052614765 0 2.87356117070255 0 4.72852833110727 0 0 0 0 0 0 4.41046439659419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85810455456163 0
6.28798770908819 3.8158984925174 0 0 0 3.83088218754116 2.53822872001244 0 2.0977347518918 0 3.9612877500163 0 0 2.572898161696 0 1.95496817506812 0 1.66792735868516 0 2.36354477684005 0 3.37098968717289 0 0 0 0 0 0 1.98130065957334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.94079871527843 2.62162783618674 0
3.52565900288792 4.6277487116866 0 0 0 1.78693564118689 1.62233148901939 2.00417096414168 2.26248581882134 3.9612877500163 0 0 0 3.73808946072618 0 1.74212970323862 0 2.1398666270612 0 4.72195767934275 1.54526925826134 2.91634030712946 0 0 0 0 0 2.43785611733466 2.53903831222729 0 0 0 0 0 2.49067122250711 0 2.43405894397532 0 0 0 0 1.60162522910933 0 0 1.75314353963725 0
0 0 0 0 0 0 0 1.53880804168044 0 0 0 0 0 1.7243498972761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.52400193234387 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.76971892340187 2.2807660790384 0 0 0 1.97698468526196 0 1.84136191222242 1.53016318125416 2.572898161696 3.73808946072618 1.7243498972761 0 0 2.15864605659709 1.69393015308386 0 1.84736120147512 0 2.15569337797153 0 2.02278429018922 0 2.43690980278423 0 0 1.97181758659611 0 2.23326616269807 1.66975978695254 0 2.1243166236364 1.53922513929132 0 3.80341502086139 0 2.59020650703861 0 0 0 0 2.86438897758188 0 0 2.37964453845625 0
0 0 0 0 0 0 0 0 0 0 0 0 0 2.15864605659709 0 0 0 1.51998329067294 0 0 2.0704499215536 1.53704170715804 0 0 5.98616914513966 0 0 0 0 0 0 5.1638096747989 1.62455643537004 0 1.78660817861963 6.31859964185505 0 0 5.30953569227425 0 0 0 0 0 1.5399745001013 2.32577779271109
1.74576103606535 0 0 0 0 0 1.8637291951472 1.59482996704848 0 1.95496817506812 1.74212970323862 0 0 1.69393015308386 0 0 0 1.96663373769917 0 2.29198194853901 0 4.26952733486791 0 0 0 0 0 0 2.13974921883914 0 0 1.68018116718561 0 0 0 0 0 0 0 0 0 0 0 0 4.92343055198196 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.13023541091407 3.62375200673116 0 0 0 2.89546942484867 2.33361672988893 1.68791502066932 1.63199052614765 1.66792735868516 2.1398666270612 0 0 1.84736120147512 1.51998329067294 1.96663373769917 0 0 0 3.23529150897681 4.98425693578155 2.20183124851119 0 0 0 0 0 0 2.4528181656442 1.56568410406925 0 2.41339828414123 0 0 1.97830313682177 0 0 0 1.78676104859859 0 0 0 0 0 3.77736712587827 1.7435995939587
0 0 5.07893023494491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.67634196529871 2.13517106646881 0 0 0 3.31404422850014 3.37027440205542 1.96413981734555 2.87356117070255 2.36354477684005 4.72195767934275 0 0 2.15569337797153 0 2.29198194853901 0 3.23529150897681 0 0 1.69452221415336 6.88241064190873 0 0 0 0 0 0 4.05109700407553 0 0 2.19718283868804 3.27447077850823 0 8.46640317831508 0 0 0 0 0 1.73061505012057 0 0 0 1.6300311476037 0
3.2831640895379 3.04957510538569 0 0 0 1.72136853456869 0 0 0 0 1.54526925826134 0 0 0 2.0704499215536 0 0 4.98425693578155 0 1.69452221415336 0 0 0 0 0 0 0 0 0 0 0 3.33267114675107 2.36418786323986 0 0 0 0 2.16911634945986 1.7854238308505 0 0 0 0 0 2.33287217134536 0
3.14531394491506 2.08495676561624 0 0 0 2.95296233908019 5.90445381106421 1.9420290870268 4.72852833110727 3.37098968717289 2.91634030712946 0 0 2.02278429018922 1.53704170715804 4.26952733486791 0 2.20183124851119 0 6.88241064190873 0 0 0 0 0 0 0 0 9.08670021818344 0 0 2.06869156742559 1.95745681858577 0 3.03909338327968 0 0 0 0 0 0 0 0 0 2.69275341619059 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.48507132703993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
